Order_ID,Date,Product,Category,Region,Quantity,Price,Discount,Customer_Rating,Total_Sales
1774,2027-02-13,Mobile,Accessories,North,4,27031,23,1,83255.48
1775,2027-02-14,Mobile,Fashion,West,4,22139,26,1,65531.44
1776,2027-02-15,Laptop,Electronics,South,2,17133,1,1,33923.34
1777,2027-02-16,Mobile,Fashion,East,3,35160,30,5,73836.0
1778,2027-02-17,Watch,Electronics,North,3,3939,13,4,10280.79
1779,2027-02-18,Headphones,Accessories,North,1,32672,1,2,32345.28
1780,2027-02-19,Laptop,Accessories,West,6,36122,28,3,156047.04
1781,2027-02-20,Mobile,Electronics,East,8,12077,14,4,83089.76
1782,2027-02-21,Laptop,Fashion,South,3,12263,11,3,32742.21
1783,2027-02-22,Laptop,Fashion,West,5,20676,36,4,66163.2
1784,2027-02-23,Headphones,Fashion,South,1,44886,27,1,32766.78
1785,2027-02-24,Watch,Fashion,North,7,24755,19,5,140360.85
1786,2027-02-25,Laptop,Accessories,South,1,41503,38,3,25731.86
1787,2027-02-26,Mobile,Accessories,South,9,20496,23,4,142037.28
1788,2027-02-27,Shoes,Accessories,West,8,35886,20,5,229670.4
1789,2027-02-28,Laptop,Accessories,South,7,21562,9,3,137349.94
1790,2027-03-01,Laptop,Accessories,West,7,36431,13,2,221864.79
1791,2027-03-02,Headphones,Fashion,North,5,36210,36,4,115872.0
1792,2027-03-03,Watch,Fashion,West,5,35193,17,2,146050.95
1793,2027-03-04,Shoes,Fashion,West,5,36240,23,1,139524.0
1794,2027-03-05,Mobile,Fashion,East,1,12205,13,2,10618.35
1795,2027-03-06,Shoes,Accessories,South,8,43908,33,2,235346.88
1796,2027-03-07,Mobile,Accessories,North,1,28547,11,4,25406.83
1797,2027-03-08,Watch,Accessories,West,4,11466,21,1,36232.56
1798,2027-03-09,Mobile,Electronics,North,9,17874,5,2,152822.7
1799,2027-03-10,Headphones,Fashion,East,9,11638,35,5,68082.3
1800,2027-03-11,Headphones,Fashion,South,5,16435,35,3,53413.75
1801,2027-03-12,Headphones,Accessories,West,4,46413,21,2,146665.08000000002
1802,2027-03-13,Headphones,Fashion,South,3,989,13,1,2581.29
1803,2027-03-14,Shoes,Fashion,East,3,45016,15,2,114790.8
1804,2027-03-15,Watch,Accessories,East,5,22760,35,3,73970.0
1805,2027-03-16,Mobile,Electronics,North,1,26569,24,1,20192.44
1806,2027-03-17,Mobile,Electronics,West,5,19775,31,4,68223.75
1807,2027-03-18,Headphones,Electronics,North,6,36784,32,1,150078.72
1808,2027-03-19,Headphones,Accessories,East,7,39678,35,4,180534.9
1809,2027-03-20,Laptop,Fashion,South,9,33321,19,1,242910.09
1810,2027-03-21,Watch,Accessories,North,3,17499,17,3,43572.51
1811,2027-03-22,Shoes,Accessories,North,2,39212,37,3,49407.119999999995
1812,2027-03-23,Mobile,Fashion,South,3,40672,2,1,119575.68
1813,2027-03-24,Laptop,Electronics,North,9,34222,22,2,240238.44
1814,2027-03-25,Laptop,Electronics,South,7,11125,31,3,53733.75
1815,2027-03-26,Mobile,Accessories,West,9,2129,15,4,16286.85
1816,2027-03-27,Shoes,Electronics,South,2,11473,4,4,22028.16
1817,2027-03-28,Laptop,Accessories,West,5,7359,3,5,35691.15
1818,2027-03-29,Laptop,Accessories,South,4,42109,20,4,134748.8
1819,2027-03-30,Watch,Fashion,East,2,43807,39,5,53444.54
1820,2027-03-31,Shoes,Fashion,East,9,45950,13,1,359788.5
1821,2027-04-01,Laptop,Fashion,West,9,36546,38,1,203926.68
1822,2027-04-02,Shoes,Accessories,West,6,22339,30,1,93823.8
1823,2027-04-03,Mobile,Fashion,East,6,27716,13,2,144677.52
1824,2027-04-04,Headphones,Electronics,West,8,19445,5,2,147782.0
1825,2027-04-05,Laptop,Electronics,South,6,7039,11,5,37588.26
1826,2027-04-06,Watch,Accessories,South,1,34125,15,4,29006.25
1827,2027-04-07,Mobile,Accessories,East,4,5386,16,4,18096.96
1828,2027-04-08,Shoes,Fashion,North,7,46213,22,1,252322.97999999998
1829,2027-04-09,Mobile,Accessories,South,2,7985,13,3,13893.9
1830,2027-04-10,Laptop,Accessories,West,9,31955,6,2,270339.3
1831,2027-04-11,Shoes,Electronics,North,8,46948,31,2,259152.96000000002
1832,2027-04-12,Headphones,Electronics,North,8,17267,14,1,118796.95999999999
1833,2027-04-13,Mobile,Fashion,South,7,47665,16,2,280270.2
1834,2027-04-14,Laptop,Accessories,South,4,28953,33,1,77594.04000000001
1835,2027-04-15,Watch,Accessories,North,2,11244,4,5,21588.48
1836,2027-04-16,Shoes,Electronics,North,3,37602,26,4,83476.44
1837,2027-04-17,Mobile,Accessories,East,6,12726,22,3,59557.68
1838,2027-04-18,Mobile,Electronics,West,5,28369,39,4,86525.45
1839,2027-04-19,Headphones,Fashion,East,8,23088,13,4,160692.48
1840,2027-04-20,Headphones,Electronics,South,6,13940,14,5,71930.4
1841,2027-04-21,Watch,Accessories,East,6,32209,32,2,131412.72
1842,2027-04-22,Watch,Fashion,East,1,48288,30,3,33801.6
1843,2027-04-23,Laptop,Electronics,East,4,22995,34,2,60706.8
1844,2027-04-24,Laptop,Electronics,East,5,37519,16,4,157579.8
1845,2027-04-25,Watch,Fashion,West,3,45448,27,1,99531.12
1846,2027-04-26,Watch,Fashion,West,9,49408,18,4,364631.04
1847,2027-04-27,Shoes,Electronics,North,1,1422,22,2,1109.16
1848,2027-04-28,Headphones,Accessories,South,6,28026,31,4,116027.64
1849,2027-04-29,Laptop,Electronics,East,6,8457,39,1,30952.62
1850,2027-04-30,Headphones,Fashion,North,5,49064,12,5,215881.6
1851,2027-05-01,Headphones,Electronics,North,5,34498,19,2,139716.9
1852,2027-05-02,Watch,Fashion,North,5,43895,34,4,144853.5
1853,2027-05-03,Shoes,Fashion,West,6,24531,4,2,141298.56
1854,2027-05-04,Mobile,Accessories,East,8,10506,8,5,77324.16
1855,2027-05-05,Shoes,Fashion,East,2,38201,28,4,55009.44
1856,2027-05-06,Shoes,Fashion,South,6,47563,5,4,271109.1
1857,2027-05-07,Headphones,Accessories,East,1,26439,24,2,20093.64
1858,2027-05-08,Shoes,Fashion,East,4,49645,30,2,139006.0
1859,2027-05-09,Laptop,Accessories,North,3,20824,21,1,49352.88
1860,2027-05-10,Headphones,Accessories,South,9,23367,1,5,208199.97
1861,2027-05-11,Laptop,Fashion,East,3,703,4,1,2024.64
1862,2027-05-12,Mobile,Fashion,West,6,17044,26,4,75675.36
1863,2027-05-13,Headphones,Electronics,East,1,16399,24,2,12463.24
1864,2027-05-14,Mobile,Accessories,North,6,29563,7,4,164961.54
1865,2027-05-15,Headphones,Electronics,West,4,25844,0,4,103376.0
1866,2027-05-16,Watch,Fashion,North,8,4248,19,3,27527.04
1867,2027-05-17,Shoes,Electronics,East,9,39986,22,3,280701.72
1868,2027-05-18,Watch,Accessories,West,4,1593,31,4,4396.68
1869,2027-05-19,Mobile,Electronics,South,6,15728,10,2,84931.2
1870,2027-05-20,Shoes,Accessories,South,1,21384,38,4,13258.08
1871,2027-05-21,Headphones,Fashion,West,4,25683,23,3,79103.64
1872,2027-05-22,Shoes,Fashion,West,7,16534,10,2,104164.2
1873,2027-05-23,Laptop,Accessories,North,1,6210,28,4,4471.2
1874,2027-05-24,Shoes,Fashion,West,8,43000,25,5,258000.0
1875,2027-05-25,Laptop,Fashion,North,6,19759,15,5,100770.9
1876,2027-05-26,Shoes,Fashion,East,5,36459,34,4,120314.7
1877,2027-05-27,Laptop,Fashion,North,9,33957,19,2,247546.53
1878,2027-05-28,Mobile,Accessories,West,2,20643,2,4,40460.28
1879,2027-05-29,Watch,Electronics,West,5,2603,0,4,13015.0
1880,2027-05-30,Headphones,Electronics,East,6,865,0,3,5190.0
1881,2027-05-31,Shoes,Fashion,West,7,47278,16,5,277994.64
1882,2027-06-01,Watch,Electronics,West,5,45035,1,3,222923.25
1883,2027-06-02,Headphones,Electronics,South,9,16603,28,3,107587.44
1884,2027-06-03,Headphones,Fashion,South,1,33010,19,4,26738.1
1885,2027-06-04,Laptop,Fashion,East,7,24976,5,3,166090.4
1886,2027-06-05,Mobile,Electronics,North,7,13242,7,5,86205.42
1887,2027-06-06,Mobile,Accessories,South,4,12891,28,3,37126.08
1888,2027-06-07,Watch,Fashion,North,9,37440,32,5,229132.8
1889,2027-06-08,Mobile,Accessories,West,5,29401,2,3,144064.9
1890,2027-06-09,Shoes,Electronics,South,4,32501,34,5,85802.64
1891,2027-06-10,Mobile,Fashion,East,7,16123,4,3,108346.56
1892,2027-06-11,Watch,Accessories,East,4,2878,26,3,8518.880000000001
1893,2027-06-12,Mobile,Fashion,East,3,21872,11,2,58398.24
1894,2027-06-13,Shoes,Electronics,South,9,45299,19,5,330229.71
1895,2027-06-14,Laptop,Accessories,North,8,38937,19,5,252311.76
1896,2027-06-15,Watch,Electronics,West,1,36003,8,5,33122.76
1897,2027-06-16,Laptop,Electronics,North,7,31246,38,1,135607.64
1898,2027-06-17,Laptop,Fashion,North,9,28423,3,3,248132.79
1899,2027-06-18,Laptop,Accessories,West,8,10367,18,5,68007.52
1900,2027-06-19,Headphones,Electronics,West,8,41758,37,1,210460.32
1901,2027-06-20,Headphones,Electronics,South,6,34224,26,2,151954.56
1902,2027-06-21,Laptop,Accessories,South,4,9806,12,5,34517.12
1903,2027-06-22,Watch,Electronics,South,8,39891,12,5,280832.64
1904,2027-06-23,Shoes,Electronics,South,3,15408,21,1,36516.96
1905,2027-06-24,Shoes,Accessories,South,9,27581,27,3,181207.16999999998
1906,2027-06-25,Mobile,Accessories,West,2,37728,21,2,59610.24
1907,2027-06-26,Watch,Accessories,North,2,23886,18,5,39173.04
1908,2027-06-27,Headphones,Accessories,South,7,47254,7,3,307623.54
1909,2027-06-28,Laptop,Fashion,South,4,45906,7,2,170770.32
1910,2027-06-29,Mobile,Accessories,North,8,28802,25,4,172812.0
1911,2027-06-30,Shoes,Fashion,South,9,19712,25,4,133056.0
1912,2027-07-01,Headphones,Fashion,North,7,36118,22,2,197204.28
1913,2027-07-02,Headphones,Fashion,North,5,46567,12,1,204894.8
1914,2027-07-03,Laptop,Electronics,West,8,11198,27,2,65396.32
1915,2027-07-04,Shoes,Fashion,East,4,5094,8,2,18745.92
1916,2027-07-05,Watch,Fashion,West,2,26025,19,1,42160.5
1917,2027-07-06,Headphones,Electronics,East,6,14782,18,1,72727.44
1918,2027-07-07,Laptop,Electronics,East,9,49553,38,3,276505.74
1919,2027-07-08,Watch,Electronics,East,1,14834,11,3,13202.26
1920,2027-07-09,Shoes,Accessories,South,7,29679,14,1,178667.58000000002
1921,2027-07-10,Headphones,Electronics,West,9,7144,30,4,45007.2
1922,2027-07-11,Watch,Electronics,East,9,36118,13,4,282803.94
1923,2027-07-12,Watch,Fashion,North,3,48201,10,2,130142.7
1924,2027-07-13,Watch,Electronics,South,5,33433,25,5,125373.75
1925,2027-07-14,Headphones,Accessories,West,8,43969,26,2,260296.47999999998
1926,2027-07-15,Headphones,Electronics,East,8,34187,10,2,246146.4
1927,2027-07-16,Mobile,Accessories,North,4,41573,37,5,104763.95999999999
1928,2027-07-17,Shoes,Electronics,West,1,17875,33,1,11976.25
1929,2027-07-18,Laptop,Electronics,West,1,48983,18,4,40166.06
1930,2027-07-19,Watch,Electronics,South,4,31426,5,2,119418.8
1931,2027-07-20,Mobile,Electronics,West,6,37107,37,5,140264.46000000002
1932,2027-07-21,Laptop,Accessories,South,8,18142,27,3,105949.28
1933,2027-07-22,Mobile,Accessories,East,6,24493,0,2,146958.0
1934,2027-07-23,Headphones,Fashion,South,9,44886,34,4,266622.83999999997
1935,2027-07-24,Watch,Accessories,North,9,46787,39,1,256860.63
1936,2027-07-25,Laptop,Electronics,South,2,21688,7,2,40339.68
1937,2027-07-26,Laptop,Fashion,North,1,33096,6,2,31110.24
1938,2027-07-27,Laptop,Fashion,South,2,28272,10,5,50889.6
1939,2027-07-28,Laptop,Fashion,West,5,31357,38,3,97206.7
1940,2027-07-29,Laptop,Electronics,East,4,11276,3,3,43750.88
1941,2027-07-30,Mobile,Accessories,North,4,33335,24,1,101338.4
1942,2027-07-31,Watch,Electronics,South,9,10288,11,4,82406.88
1943,2027-08-01,Headphones,Fashion,South,8,6160,25,1,36960.0
1944,2027-08-02,Headphones,Electronics,South,6,4978,37,2,18816.84
1945,2027-08-03,Headphones,Electronics,West,1,8710,11,2,7751.9
1946,2027-08-04,Headphones,Accessories,West,2,11422,36,3,14620.16
1947,2027-08-05,Mobile,Accessories,North,6,36789,23,4,169965.18
1948,2027-08-06,Shoes,Fashion,North,2,33840,15,5,57528.0
1949,2027-08-07,Watch,Electronics,West,5,40350,12,4,177540.0
1950,2027-08-08,Laptop,Electronics,North,5,38663,24,2,146919.4
1951,2027-08-09,Shoes,Accessories,East,6,48675,3,5,283288.5
1952,2027-08-10,Headphones,Electronics,East,6,19142,10,4,103366.8
1953,2027-08-11,Shoes,Electronics,West,6,11594,31,4,47999.16
1954,2027-08-12,Watch,Electronics,North,2,22923,6,5,43095.24
1955,2027-08-13,Laptop,Accessories,South,3,33918,10,2,91578.6
1956,2027-08-14,Laptop,Fashion,East,6,6241,27,4,27335.58
1957,2027-08-15,Watch,Fashion,West,8,46549,22,5,290465.76
1958,2027-08-16,Watch,Electronics,North,1,7338,22,2,5723.64
1959,2027-08-17,Headphones,Fashion,West,1,3762,27,5,2746.26
1960,2027-08-18,Laptop,Accessories,South,2,5496,25,5,8244.0
1961,2027-08-19,Shoes,Accessories,East,6,45094,24,4,205628.64
1962,2027-08-20,Mobile,Fashion,West,9,22664,28,2,146862.72
1963,2027-08-21,Mobile,Fashion,West,4,36095,18,4,118391.6
1964,2027-08-22,Watch,Electronics,West,3,30757,32,1,62744.28
1965,2027-08-23,Headphones,Fashion,South,8,14711,35,1,76497.2
1966,2027-08-24,Mobile,Electronics,West,9,30953,13,2,242361.99
1967,2027-08-25,Laptop,Electronics,South,5,5732,13,5,24934.2
1968,2027-08-26,Watch,Accessories,South,9,2717,34,4,16138.98
1969,2027-08-27,Shoes,Accessories,South,2,24729,29,4,35115.18
1970,2027-08-28,Watch,Accessories,East,3,14732,27,2,32263.08
1971,2027-08-29,Shoes,Accessories,East,7,26113,16,2,153544.44
1972,2027-08-30,Watch,Fashion,West,7,14526,2,1,99648.36
1973,2027-08-31,Watch,Accessories,West,6,29054,15,3,148175.4
1974,2027-09-01,Watch,Fashion,East,6,31408,29,2,133798.08000000002
1975,2027-09-02,Shoes,Accessories,North,2,20110,28,3,28958.4
1976,2027-09-03,Shoes,Fashion,East,6,47146,14,2,243273.36
1977,2027-09-04,Watch,Electronics,South,4,40105,24,5,121919.2
1978,2027-09-05,Mobile,Fashion,East,3,7531,37,5,14233.59
1979,2027-09-06,Headphones,Fashion,South,2,48074,37,1,60573.24
1980,2027-09-07,Headphones,Accessories,West,1,26015,22,1,20291.7
1981,2027-09-08,Headphones,Fashion,North,5,36984,24,3,140539.2
1982,2027-09-09,Shoes,Electronics,West,2,36682,6,2,68962.16
1983,2027-09-10,Shoes,Electronics,South,2,1070,21,4,1690.6
1984,2027-09-11,Mobile,Accessories,South,7,32754,16,1,192593.52
1985,2027-09-12,Headphones,Electronics,South,8,19788,17,4,131392.32
1986,2027-09-13,Headphones,Fashion,North,8,13788,9,4,100376.64
1987,2027-09-14,Watch,Electronics,East,4,30377,9,2,110572.28
1988,2027-09-15,Shoes,Accessories,West,1,19389,6,3,18225.66
1989,2027-09-16,Headphones,Fashion,West,7,1417,37,2,6248.969999999999
1990,2027-09-17,Mobile,Accessories,East,1,10566,26,1,7818.84
1991,2027-09-18,Mobile,Fashion,West,4,30004,32,4,81610.88
1992,2027-09-19,Headphones,Electronics,North,8,7482,0,2,59856.0
1993,2027-09-20,Shoes,Accessories,West,2,39604,33,2,53069.36
1994,2027-09-21,Mobile,Accessories,South,6,18562,3,2,108030.84
1995,2027-09-22,Watch,Fashion,East,6,17499,16,1,88194.95999999999
1996,2027-09-23,Mobile,Accessories,North,9,10441,3,3,91149.93
1997,2027-09-24,Laptop,Fashion,East,5,23970,25,2,89887.5
1998,2027-09-25,Laptop,Fashion,North,4,45648,3,1,177114.24
1999,2027-09-26,Shoes,Fashion,South,5,21633,0,4,108165.0
2000,2027-09-27,Headphones,Fashion,East,5,44935,6,5,211194.5
